SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
174500,70,12000,7,7,1941,1950,0,275,429,704,860,704,1564,0,1,1,3,7,1,1941,1,234,0,0
184000,60,15384,7,5,2004,2005,0,724,64,788,788,702,1490,1,2,1,3,8,1,2004,2,388,100,75
359100,70,12168,8,6,1934,1998,0,428,537,965,1940,1254,3194,0,2,1,4,10,2,1934,2,380,0,0
204000,20,10335,7,5,1999,1999,183,679,811,1490,1501,0,1501,1,2,0,3,6,0,1999,2,577,144,29
162000,60,7750,7,5,2003,2003,0,0,660,660,660,660,1320,0,2,1,3,6,0,2003,2,400,0,48
336000,60,12203,8,5,1998,1999,975,854,371,1225,1276,1336,2612,1,2,1,4,8,1,1998,3,676,250,0
235000,75,25419,8,4,1918,1990,0,1036,140,1360,1360,1360,3112,1,2,0,4,8,1,1918,2,795,0,16
118500,75,6204,4,5,1912,1950,0,0,795,795,954,795,2230,1,1,0,5,10,0,1997,1,440,0,188
192000,60,10005,7,5,1977,1977,299,392,768,1160,1156,866,2022,0,2,1,4,8,1,1977,2,505,288,117
235000,60,16659,7,7,1977,1994,34,795,0,795,1468,795,2263,1,2,1,3,9,1,1977,2,539,0,250
176500,60,9084,7,5,1998,1998,0,0,935,935,955,677,1632,0,2,1,3,8,1,1998,2,462,0,28
245500,120,14963,8,5,1996,1996,0,786,474,1260,1288,0,1288,1,1,1,1,4,2,1996,2,500,120,30
136000,20,9464,6,7,1958,1958,135,570,510,1080,1080,0,1080,0,1,0,3,5,0,1958,1,288,0,0
200000,20,9135,6,5,2003,2003,120,340,1342,1682,1700,0,1700,1,2,0,3,7,0,2003,2,544,192,23
112000,50,7000,6,6,1924,1950,0,617,0,617,865,445,1310,0,2,0,2,6,0,1924,1,398,0,0
128000,20,9600,4,7,1950,1995,0,442,625,1067,1067,0,1067,0,2,0,2,4,0,1996,2,436,290,0
137000,190,9142,6,8,1910,1950,0,0,1020,1020,908,1020,1928,0,2,0,4,9,0,1910,1,440,0,60
250000,60,16692,7,5,1978,1978,184,790,133,1392,1392,1392,2784,1,3,1,5,12,2,1978,2,564,0,112
274300,60,9750,7,6,1998,1998,0,975,133,1108,1108,989,2097,1,2,1,3,8,1,1998,2,583,253,170
120500,30,5890,6,8,1930,2007,0,538,278,816,816,0,816,0,1,0,2,5,0,2002,1,432,0,0
240000,60,53107,6,5,1992,1992,0,985,595,1580,1079,874,1953,1,2,1,3,9,2,1992,2,501,216,231
278000,120,5664,8,5,2000,2000,0,1158,343,1501,1659,0,1659,1,2,0,2,5,1,2000,2,499,212,59
170000,20,17920,5,4,1955,1974,0,306,372,1763,1779,0,1779,1,1,1,3,6,1,1955,2,454,0,418
167240,120,3010,7,5,2005,2006,16,16,1232,1248,1248,0,1248,0,2,0,2,5,0,2005,2,438,108,0
226000,60,7050,7,5,2001,2001,0,738,319,1057,1057,872,1929,1,2,1,3,7,1,2001,2,650,0,235
181500,20,9600,6,8,1976,1976,0,978,284,1262,1262,0,1262,0,2,0,3,6,1,1976,2,460,298,0
383970,60,9965,7,5,2007,2007,220,984,280,1264,1282,1414,2696,1,2,1,4,10,1,2007,3,792,120,184
138500,20,8450,5,8,1965,2009,0,553,224,894,894,0,894,1,1,0,3,5,1,1973,1,336,416,144
163000,190,10800,6,7,1905,2000,0,0,482,482,1221,691,1912,0,2,0,3,7,1,2003,2,672,0,25
119900,20,7800,5,5,1965,1965,0,641,187,828,965,0,965,1,1,0,3,6,0,1979,1,300,421,0
139000,90,9400,6,5,1971,1971,0,0,912,912,912,912,1824,0,2,2,4,8,0,1980,0,0,128,0
275000,20,14781,8,5,2001,2002,178,0,1753,1753,1787,0,1787,0,2,0,3,7,1,2001,3,748,198,150
118000,90,12108,4,4,1955,1955,270,133,1307,1440,1440,0,1440,0,2,0,4,8,0,1980,0,0,0,0
119000,50,9600,6,5,1950,1950,0,280,752,1032,1032,220,1252,0,1,0,3,6,0,1950,1,288,0,0
301500,20,14303,8,5,1994,1994,554,1314,672,1986,1987,0,1987,1,2,0,2,7,1,1994,2,691,262,36
137500,85,10012,4,5,1972,1972,0,920,38,1138,1181,0,1181,1,2,0,3,6,0,1974,2,588,0,0
186500,60,10261,6,5,2000,2000,318,0,936,936,962,830,1792,1,2,1,3,8,1,2000,2,451,0,0
99900,30,4060,5,8,1922,1950,0,0,864,864,864,0,864,0,1,0,2,4,0,1980,0,0,0,96
155000,20,8700,5,6,1963,1963,148,776,344,1120,1128,0,1128,1,2,0,3,6,0,1963,2,525,192,20
270000,60,9000,8,5,2006,2006,0,0,1088,1088,1088,871,1959,0,2,1,3,8,1,2006,3,1025,208,46
155000,60,7700,6,5,1966,1966,351,0,756,756,1051,788,1839,0,1,1,4,7,1,1966,2,442,0,124
109900,20,7162,5,7,1966,1966,41,0,876,876,904,0,904,0,1,0,3,6,0,1966,1,408,0,0
150500,20,8800,5,7,1977,2008,0,532,364,1040,1040,0,1040,0,2,0,3,5,0,1977,2,484,0,0
99500,120,7892,6,5,1979,1979,0,0,918,918,918,0,918,0,2,0,2,5,1,1979,1,264,28,0
153000,80,9600,6,6,1955,1972,164,674,350,1156,1520,0,1520,1,1,0,3,7,2,1955,1,364,0,0
82500,20,11900,7,5,1977,1977,209,822,564,1386,1411,0,1411,0,2,0,3,6,1,1977,2,544,192,0
129500,75,9600,6,5,1917,1950,0,319,416,735,1134,924,2058,0,1,1,3,8,1,1950,2,396,0,0
274970,80,19690,6,7,1966,1966,0,0,697,697,1575,626,2201,0,2,0,4,8,1,1966,2,432,586,236
165400,60,6931,7,5,2003,2004,92,0,746,746,760,896,1656,0,2,1,3,7,1,2003,2,397,178,128
215000,20,16196,7,5,1998,1998,0,1443,39,1482,1494,0,1494,1,2,0,3,5,1,1998,2,514,402,25
171000,60,8400,6,6,1980,1981,130,0,650,650,888,676,1564,0,2,1,3,7,1,1980,2,476,0,50
143250,20,10530,6,5,1971,1971,0,282,664,981,981,0,981,1,1,1,3,5,0,1979,2,576,0,312
165000,70,10592,6,7,1923,1996,0,0,602,602,900,602,1502,0,1,1,3,7,2,1923,1,180,96,0
141000,20,14850,5,5,1957,1957,0,895,197,1092,1092,0,1092,1,1,0,2,6,1,1957,1,299,268,0
159434,50,4500,5,5,1932,2000,0,182,611,793,848,672,1520,0,1,0,3,6,0,1968,1,281,0,0
164500,80,11777,5,6,1966,1966,97,328,285,1164,1320,0,1320,1,1,0,3,6,2,1966,2,564,160,68
280000,20,11362,8,5,2004,2005,42,1039,797,1836,1836,0,1836,1,2,0,3,7,1,2004,3,862,125,185
122000,190,10120,7,4,1910,1950,0,0,925,925,964,925,1889,0,1,1,4,9,1,1960,1,308,0,0
120000,30,10800,5,6,1920,1950,0,821,299,1120,1130,0,1130,1,1,0,2,5,1,1970,2,720,229,0
315750,60,11787,7,5,1996,1997,594,719,660,1379,1383,1015,2398,1,2,1,3,8,1,1996,3,834,239,60
220000,50,11275,6,7,1932,1950,480,297,0,854,1096,895,1991,0,1,1,3,7,1,1977,2,432,0,0
315000,20,14601,9,5,2006,2006,584,1260,578,1838,1838,0,1838,1,2,0,2,8,1,2006,3,765,270,68
158000,60,9364,6,7,1969,1969,143,371,292,663,663,689,1352,0,1,1,4,7,0,1969,1,299,379,36
260400,20,10593,7,5,1996,1996,338,919,801,1720,1720,0,1720,1,2,0,3,7,1,1996,2,527,240,56
171000,60,9247,6,6,1962,1962,318,319,539,858,858,858,1716,0,1,1,4,8,1,1962,2,490,0,84
132500,20,7758,5,7,1962,2001,0,588,411,999,999,0,999,1,1,0,3,6,0,1963,1,264,0,132
185000,60,9765,6,8,1993,1993,68,310,370,680,680,790,1470,0,2,1,3,6,1,1993,2,420,232,63
176000,20,7024,4,5,2005,2005,0,1024,108,1132,1132,0,1132,1,1,1,2,5,0,2005,2,451,252,64
185000,50,21780,6,7,1918,1950,0,0,1163,1163,1163,511,1674,0,2,0,4,8,1,1955,2,396,72,36
181000,120,4060,6,5,1998,1999,0,266,1139,1405,1337,0,1337,1,2,0,2,5,0,1998,2,511,144,68
179000,20,8450,7,5,2000,2001,108,0,1349,1349,1349,0,1349,0,2,0,3,6,0,2000,2,539,120,55
132500,20,7931,5,5,1959,1959,0,1148,0,1148,1148,0,1148,1,1,0,3,6,0,1959,1,672,0,0
172500,60,11184,6,5,1978,1978,92,226,192,918,918,765,1683,0,2,1,3,7,1,1978,2,440,243,0
97000,160,1533,4,6,1970,2008,0,0,546,546,798,546,1344,0,1,1,3,6,1,1980,0,0,0,0
143900,20,13673,5,5,1962,1962,0,0,1140,1140,1696,0,1696,0,1,1,3,8,1,1962,1,349,0,30
106500,20,8339,5,7,1959,1959,0,0,0,0,882,0,882,0,1,0,3,5,0,1959,1,294,0,0
194500,60,10832,7,5,1994,1996,0,0,712,712,1086,809,1895,0,2,1,3,7,1,1994,2,409,143,46
109500,20,6600,5,5,1962,1962,0,0,894,894,894,0,894,0,1,0,2,5,0,1962,1,308,0,0
169500,60,7590,5,5,1962,1962,288,540,324,864,876,936,1812,0,2,0,4,8,1,1962,1,264,0,168
196500,60,10421,7,5,1988,1988,42,394,586,980,980,734,1714,0,2,1,3,7,1,1988,2,496,228,66
155000,20,13695,6,5,2003,2004,0,814,300,1114,1114,0,1114,1,1,0,3,6,0,2004,2,576,0,78
248328,20,9849,7,6,2007,2007,0,0,1689,1689,1689,0,1689,0,2,0,3,7,0,2007,3,954,0,56
105000,50,9492,5,5,1941,1950,0,368,359,768,968,408,1376,1,1,0,3,6,1,1941,1,240,0,0
345000,80,13860,8,7,1972,1995,0,1410,542,1952,2000,704,2704,1,2,1,4,9,3,1972,2,538,269,111
261500,60,11885,8,5,2001,2001,108,990,309,1299,1299,573,1872,1,2,1,3,7,1,2001,2,531,160,122
116500,20,7207,5,7,1958,2008,0,696,162,858,858,0,858,1,1,0,2,4,0,1980,0,0,117,0
120500,20,6960,4,6,1970,1970,0,375,250,864,864,0,864,0,1,0,3,5,0,1989,2,660,96,0
285000,20,11248,9,5,2002,2002,215,1059,567,1626,1668,0,1668,1,2,0,3,7,1,2002,3,702,257,45
83000,30,10625,5,5,1920,1950,0,108,350,458,835,0,835,0,1,0,2,5,0,1920,1,366,0,0
118000,20,9000,5,5,1954,1954,0,812,124,936,1128,0,1128,0,1,0,2,5,0,1954,1,286,0,0
115000,50,10480,6,5,1936,1950,0,0,1064,1064,1166,0,1639,0,1,0,3,6,0,1936,1,240,0,0
140000,20,9170,5,7,1965,1965,0,698,420,1214,1214,0,1214,1,1,0,2,6,0,1965,2,461,0,0
154000,60,11700,6,6,1968,1968,0,298,429,727,829,727,1556,0,1,1,4,8,0,1968,2,441,0,0
185850,120,7052,7,5,2005,2005,240,659,705,1364,1364,0,1364,1,2,0,2,6,1,2005,2,484,192,36
222000,60,13006,7,5,1997,1997,285,0,964,964,993,1243,2236,0,2,1,4,8,1,1997,2,642,0,0
135000,90,10530,6,5,1977,1977,90,975,0,975,1004,0,1004,1,1,0,2,4,0,1977,2,504,0,0
140000,20,8546,4,5,2003,2004,0,0,1121,1121,1121,0,1121,0,2,0,2,5,0,2003,2,440,132,64
180000,20,10335,5,6,1968,1993,0,570,891,1461,1721,0,1721,0,2,1,3,7,1,1968,2,440,0,96
200141,20,11175,7,5,2007,2007,0,0,1316,1316,1316,0,1316,0,2,0,3,6,1,2007,2,440,0,20
160000,20,8658,6,5,1965,1965,101,643,445,1088,1324,0,1324,0,2,0,3,6,1,1965,2,440,0,138
187500,120,5814,8,5,1984,1984,0,1036,184,1220,1360,0,1360,1,1,0,1,4,1,1984,2,565,63,0
148000,20,8760,6,6,1959,1959,220,0,1194,1194,1194,0,1194,1,1,0,3,6,0,1959,1,312,0,0
394432,20,11394,9,2,2010,2010,350,1445,411,1856,1856,0,1856,1,1,1,1,8,1,2010,3,834,113,0
122000,20,9819,5,5,1967,1967,31,450,432,882,900,0,900,0,1,0,3,5,0,1970,1,280,0,0
126000,50,8160,5,6,1940,1950,0,312,444,756,756,378,1134,1,1,1,3,7,0,1940,1,240,0,0
215000,60,12209,6,5,2001,2002,0,690,114,804,804,1157,1961,1,2,1,3,7,1,2001,2,560,125,192
138000,20,6600,5,8,1982,2003,0,816,0,816,816,0,816,1,1,0,2,4,0,1985,2,816,0,0
129000,20,8724,5,5,1968,1968,0,492,402,894,894,0,894,0,1,0,3,5,1,1968,2,450,0,0
83500,160,1974,4,5,1973,1973,0,334,212,546,546,546,1092,0,1,1,3,6,0,1973,1,286,120,96
155000,20,10452,6,5,1953,1953,216,500,594,1094,1094,0,1094,0,1,0,3,5,2,1953,2,495,0,0
230000,20,14115,6,7,1956,2004,0,296,230,1073,1811,0,1811,0,1,0,2,6,1,1956,2,470,0,0
106250,190,10800,4,7,1900,2000,0,0,0,0,694,600,1294,0,2,0,3,7,0,1980,0,0,220,114
219500,60,9375,7,5,1997,1998,573,739,318,1057,1057,977,2034,1,2,1,3,8,0,1998,2,645,576,36
157000,20,10920,6,5,1960,1960,212,733,520,1253,1253,0,1253,1,1,1,2,5,1,1960,1,352,0,213
250000,60,11170,7,5,1990,1991,0,1216,0,1216,1298,1216,2514,0,2,1,4,8,0,1990,2,693,0,0
154000,20,11000,5,6,1966,1966,200,740,184,1154,1154,0,1154,0,1,1,3,6,1,1966,2,480,0,58
172785,60,15578,6,5,2006,2006,0,0,728,728,728,728,1456,0,2,1,3,8,0,2006,2,429,0,0
179000,60,8123,6,5,2000,2000,16,0,982,982,1007,793,1800,0,2,1,3,7,1,2000,2,463,100,63
135000,50,10410,5,7,1916,1987,0,0,660,660,808,704,1656,0,2,1,3,8,0,1916,1,180,0,0
337000,60,9430,8,5,1999,1999,673,1163,89,1252,1268,1097,2365,1,2,1,3,8,1,1999,3,856,0,128
210000,20,8450,7,5,2004,2004,266,946,490,1436,1436,0,1436,1,2,0,3,8,0,2004,2,484,139,98
146800,80,11333,6,5,1976,1976,0,539,490,1029,1062,0,1062,1,1,0,3,5,2,1976,2,539,120,0
170000,50,10800,5,8,1936,1989,0,626,170,796,1096,370,1466,0,2,0,3,7,1,1950,2,566,436,21
148000,85,11782,5,7,1961,1995,0,899,210,1109,1155,0,1155,1,1,0,3,6,0,1987,2,576,192,0
214000,20,9135,7,5,2002,2003,113,810,726,1536,1536,0,1536,1,2,0,3,7,0,2002,2,532,192,74
128500,20,9920,5,6,1969,1969,0,523,448,971,971,0,971,0,1,1,3,5,1,1969,1,300,0,0
142500,80,7937,6,6,1984,1984,0,819,184,1003,1003,0,1003,1,1,0,3,6,0,1984,2,588,120,0
203000,20,11883,7,5,1996,1996,196,690,814,1504,1504,0,1504,1,2,0,3,6,1,1996,2,478,115,66
137000,90,11345,5,5,1948,1950,567,220,708,928,928,992,1920,0,2,0,4,10,0,1948,2,400,0,0
175500,20,9600,7,6,1973,1973,320,916,326,1242,1242,0,1242,0,1,1,3,6,1,1973,2,528,0,0
266500,70,9042,7,9,1941,2006,0,275,877,1152,1188,1152,2340,0,2,0,4,9,2,1941,1,252,0,60
224900,20,12137,7,5,1998,1998,442,0,1649,1649,1661,0,1661,0,2,0,3,6,0,1998,2,598,0,34
148000,20,7917,6,7,1976,1976,174,751,392,1143,1113,0,1113,1,1,1,3,6,1,1987,1,504,370,30
121600,50,4712,4,7,1946,1950,0,384,363,747,774,456,1230,1,1,1,3,5,0,1946,1,305,0,57
171500,20,10125,6,6,1977,1977,0,641,276,1196,1279,0,1279,0,2,0,3,6,2,1980,2,473,238,83
412500,60,13688,9,5,2003,2004,664,1016,556,1572,1572,1096,2668,1,2,1,3,10,2,2003,3,726,400,0
103000,30,6240,4,5,1925,1950,0,152,628,780,848,0,1208,0,1,0,2,5,0,1962,2,539,0,23
164990,20,8767,7,5,2005,2005,0,24,1286,1310,1310,0,1310,0,2,0,3,6,1,2005,2,400,0,0
361919,60,12438,8,5,2006,2006,466,0,1234,1234,1264,1312,2576,0,2,1,4,10,1,2006,3,666,324,100
140000,90,7200,5,5,1980,1980,180,936,0,936,936,0,936,1,1,0,2,4,0,1980,2,672,49,0
128000,70,6858,6,4,1915,1950,0,0,806,806,841,806,1647,1,1,1,4,6,0,1920,1,216,0,66
194000,20,7406,7,5,2006,2006,84,684,515,1199,1220,0,1220,1,2,0,2,6,0,2006,2,632,105,54
112500,20,7700,5,5,1972,1972,0,138,276,882,882,0,882,1,1,0,3,5,0,1980,2,461,96,0
106000,160,2016,5,5,1970,1970,304,0,630,630,630,672,1302,0,2,1,3,6,0,1970,2,440,0,0
180500,20,11851,7,5,1990,1990,0,0,1424,1424,1442,0,1442,0,2,0,3,5,0,1990,2,500,0,34
277500,120,7313,9,5,2005,2005,246,1153,408,1561,1561,0,1561,1,2,0,2,6,1,2005,2,556,203,47
162000,120,4500,6,5,1998,1998,320,866,338,1204,1204,0,1204,1,2,0,2,5,0,1998,2,412,0,247
161000,70,9600,7,9,1928,2005,0,141,548,689,689,689,1378,0,2,0,3,7,1,1928,2,360,0,0
149300,120,4426,6,5,2004,2004,147,697,151,848,848,0,848,1,1,0,1,3,1,2004,2,420,149,0
235000,20,9100,7,5,2000,2000,244,1400,125,1525,1525,0,1525,1,2,0,3,6,0,2000,2,541,219,36
98600,20,8500,5,3,1961,1961,203,600,635,1235,1235,0,1235,0,1,0,2,6,0,1961,2,480,0,0
156932,60,8499,6,5,2006,2007,0,0,616,616,616,796,1412,0,2,1,3,6,1,2007,2,432,0,36
142953,90,7018,5,5,1979,1979,0,0,0,0,1120,1120,2240,0,2,0,6,12,0,1979,2,528,154,0
268000,60,13346,7,5,1992,2000,0,728,367,1095,1166,1129,2295,1,2,1,4,9,1,1992,2,590,0,40
232000,20,10635,8,5,2003,2003,171,370,315,1657,1668,0,1668,1,2,0,3,8,1,2003,2,502,0,262
221500,20,11210,7,5,2005,2006,240,20,1594,1614,1614,0,1614,0,2,0,3,7,0,2005,3,865,144,59
110500,30,3880,5,9,1945,1997,0,329,357,686,866,0,866,0,1,0,2,4,0,1980,0,0,58,42
279500,20,10652,7,5,2006,2007,306,0,1494,1494,1494,0,1494,0,2,0,3,7,1,2006,3,840,160,33
188500,60,7795,7,5,2004,2005,0,425,291,716,716,716,1432,1,2,1,3,6,1,2004,2,432,100,51
275000,60,10927,8,5,2005,2005,280,546,512,1058,1058,846,1904,1,2,1,3,8,1,2003,2,736,179,60
125000,80,7200,6,6,1976,1976,255,631,410,1041,1125,0,1125,1,1,0,3,6,1,1977,1,352,296,0
140000,180,3675,6,5,2005,2006,82,547,0,547,1072,0,1072,1,2,0,2,5,0,2005,2,525,0,44
190000,20,10708,5,5,1955,1993,0,379,470,1617,1867,0,1867,1,1,0,2,7,3,1955,1,303,476,0
140000,70,12155,6,8,1925,1950,0,156,516,672,810,672,1482,0,2,0,4,7,0,1934,1,400,0,0
325300,60,14215,8,5,2005,2006,380,0,1158,1158,1158,1218,2376,0,3,1,4,9,1,2005,3,853,240,154
98300,20,7200,5,5,1950,1950,0,0,0,0,1048,0,1048,0,1,0,3,7,0,1950,2,420,0,27
201800,60,13700,7,6,1965,1988,288,454,410,864,902,918,1820,0,1,2,4,8,2,1965,2,492,60,84
151000,160,3180,7,5,2005,2005,0,0,600,600,520,600,1200,0,2,1,2,4,0,2005,2,480,0,166
378500,20,13214,9,5,2008,2009,0,0,2002,2002,2018,0,2018,0,2,0,3,10,1,2009,3,746,144,76
108000,30,13907,5,6,1940,1969,0,290,706,996,996,0,996,1,1,0,3,6,1,1980,0,0,144,0
136500,120,4435,6,5,2003,2003,170,686,162,848,848,0,848,1,1,0,1,3,0,2003,2,420,140,0
227875,60,10207,7,6,2007,2007,0,0,874,874,874,887,1761,0,3,0,3,7,0,2007,2,578,144,105
132000,20,7420,5,5,1962,1962,0,417,640,1057,1057,0,1057,0,1,0,3,6,0,1977,2,576,0,0
286000,120,4923,8,5,2001,2002,0,1153,440,1593,1593,0,1593,1,1,1,0,5,1,2001,2,682,0,120
165000,160,2651,7,5,2000,2000,0,641,32,673,673,709,1382,1,2,1,3,6,0,2000,2,490,153,50
196000,120,4282,7,5,2004,2004,0,16,1375,1391,1391,0,1391,0,2,0,2,5,0,2004,2,530,156,158
164900,20,14559,5,7,1951,2000,70,650,178,1008,1363,0,1363,1,1,0,2,6,2,1951,1,288,324,42
192000,20,8749,7,5,2002,2002,100,0,1459,1459,1459,0,1459,0,2,0,3,6,1,2002,2,527,192,39
251000,120,5330,8,5,2000,2000,0,1196,298,1494,1652,0,1652,1,2,0,2,6,0,2000,2,499,96,48
147000,80,10970,6,6,1978,1978,0,505,0,940,1026,0,1026,1,1,0,3,5,0,1981,2,576,0,0
265979,70,11700,7,7,1880,2003,0,0,1240,1240,1320,1320,2640,0,1,1,4,8,1,1950,4,864,181,0
173000,60,8366,6,5,2004,2004,0,0,798,798,798,842,1640,0,2,1,3,6,0,2004,2,520,138,45
139400,45,7449,7,7,1930,1950,0,0,637,637,1108,0,1108,0,1,0,3,6,1,1930,1,280,0,0
52500,30,4118,4,4,1941,1950,0,0,693,693,693,0,693,0,1,0,2,4,0,1980,0,0,0,20
110000,50,7015,5,4,1950,1950,161,185,524,709,979,224,1203,1,1,0,3,5,1,1950,1,352,0,0
186700,20,35133,5,4,1963,1963,226,1159,413,1572,1572,0,1572,1,1,1,3,5,2,1963,3,995,0,263
201000,20,9196,7,5,2003,2003,0,0,1560,1560,1560,0,1560,0,2,0,3,7,0,2003,2,573,100,150
145000,90,7136,6,6,1946,1950,423,484,495,979,979,979,1958,0,2,0,4,8,0,1946,2,492,0,0
125000,20,7094,5,5,1966,1966,0,180,340,894,894,0,894,0,1,0,3,5,0,1966,1,384,0,0
192000,120,3182,8,5,2004,2005,16,24,1232,1256,1269,0,1269,0,2,0,2,6,1,2004,2,430,146,20
227680,20,12274,7,5,2008,2008,256,0,1417,1417,1428,0,1428,0,2,0,3,6,0,2008,2,554,0,60
394617,20,12444,8,5,2008,2008,426,1336,596,1932,1932,0,1932,1,2,0,2,7,1,2008,3,774,0,66
266000,120,8849,9,5,2005,2005,616,28,1656,1684,1684,0,1684,0,2,0,2,6,1,2005,2,564,495,72
538000,60,53504,8,5,2003,2003,603,1416,234,1650,1690,1589,3279,1,3,1,4,12,1,2003,3,841,503,36
100000,20,8877,4,6,1938,1958,0,690,126,816,816,0,816,1,1,0,2,3,1,1958,1,288,0,0
226000,60,14200,7,6,1966,1966,309,445,479,924,1216,941,2157,0,2,1,4,8,2,1966,2,487,105,66
200500,60,8750,6,5,1998,1998,116,505,299,804,804,878,1682,0,2,1,3,7,0,1998,2,523,0,77
118000,20,9405,5,9,1947,2008,0,0,698,698,698,0,698,0,1,0,2,4,0,1980,0,0,0,200
160000,20,57200,5,5,1948,1950,0,353,60,747,1687,0,1687,1,1,0,3,7,2,1966,2,572,0,0
164500,160,3951,6,5,2009,2009,76,0,612,612,612,612,1224,0,2,1,2,4,0,2009,2,528,0,234
119000,90,10624,5,4,1964,1964,84,40,1424,1728,1728,0,1728,0,2,0,6,10,0,2002,1,352,155,0
142500,20,13072,6,5,2005,2005,0,0,1141,1141,1141,0,1141,0,1,1,3,6,0,2005,2,484,0,0
167000,20,10628,7,5,1970,1970,0,778,499,1277,1277,0,1277,1,1,0,2,5,1,1970,2,526,0,0
100000,50,6060,4,5,1939,1950,0,0,732,732,772,351,1123,0,1,0,3,4,0,1979,1,264,0,0
278000,20,9600,8,5,1981,1981,0,1104,1420,2524,2524,0,2524,1,2,1,4,9,1,1981,2,542,474,120
176432,20,9317,6,5,2006,2006,0,24,1290,1314,1314,0,1314,0,2,0,3,6,1,2006,2,440,0,22
135000,50,7804,4,3,1928,1950,0,622,500,1122,1328,653,1981,1,2,0,4,7,2,1981,2,576,431,44
115000,20,8172,5,7,1955,1990,0,167,697,864,864,0,864,1,1,0,2,5,0,1957,2,572,0,0
189950,50,7642,7,8,1918,1998,0,0,912,912,912,514,1426,0,1,1,3,7,1,1925,1,216,0,240
174000,120,3684,7,5,2007,2007,130,0,1373,1373,1555,0,1555,0,2,0,2,7,1,2007,3,660,143,20
